entry_time,exit_time,direction,entry_price,exit_price,pnl,exit_reason
2025-12-09 10:32:00,2025-12-09 10:46:00,SHORT,90473.24,90595.79,-122.54999999998837,Stop Loss
2025-12-09 10:59:00,2025-12-09 11:18:00,SHORT,90490.64,90317.86,172.77999999999884,Take Profit
2025-12-09 12:23:00,2025-12-09 12:39:00,LONG,90172.14,90011.05,-161.0899999999965,Stop Loss
2025-12-09 12:41:00,2025-12-09 12:58:00,SHORT,90042.41,90234.88,-192.47000000000116,Stop Loss
2025-12-09 13:17:00,2025-12-09 13:22:00,SHORT,90148.41,90283.47,-135.05999999999767,Stop Loss
2025-12-09 13:42:00,2025-12-09 13:45:00,SHORT,90242.28,90334.37,-92.08999999999651,Stop Loss
2025-12-09 15:02:00,2025-12-09 15:24:00,SHORT,90520.91,90631.32,-110.41000000000349,Stop Loss
2025-12-09 15:36:00,2025-12-09 15:45:00,SHORT,90488.64,90154.48,334.1600000000035,Take Profit
2025-12-09 16:02:00,2025-12-09 16:16:00,LONG,90525.91,90286.06,-239.85000000000585,Stop Loss
2025-12-09 16:37:00,2025-12-09 16:43:00,LONG,90531.63,90181.25,-350.38000000000466,Stop Loss
2025-12-09 16:59:00,2025-12-09 17:02:00,LONG,90349.34,91200.52,851.1800000000076,Take Profit
2025-12-09 19:18:00,2025-12-09 22:17:00,SHORT,93900.25,93399.23,501.02000000000413,Take Profit
2025-12-09 23:04:00,2025-12-09 23:35:00,LONG,93156.9,92799.01,-357.8899999999994,Stop Loss
2025-12-10 00:34:00,2025-12-10 00:38:00,LONG,92640.9,92983.43,342.52999999999884,Take Profit
2025-12-10 01:04:00,2025-12-10 01:36:00,SHORT,92719.73,92919.87,-200.13999999999942,Stop Loss
2025-12-10 01:53:00,2025-12-10 02:15:00,SHORT,92728.34,92582.69,145.64999999999418,Take Profit
2025-12-10 03:21:00,2025-12-10 03:32:00,LONG,92243.82,91990.15,-253.6700000000128,Stop Loss
2025-12-10 03:43:00,2025-12-10 04:09:00,LONG,92226.39,92022.55,-203.8399999999965,Stop Loss
2025-12-10 04:16:00,2025-12-10 04:21:00,LONG,92235.5,92484.3,248.80000000000294,Take Profit
2025-12-10 04:47:00,2025-12-10 04:59:00,SHORT,92291.27,92489.5,-198.22999999999593,Stop Loss
2025-12-10 05:27:00,2025-12-10 06:17:00,LONG,92404.96,92572.39,167.42999999999302,Take Profit
2025-12-10 06:28:00,2025-12-10 06:39:00,SHORT,92425.74,92623.83,-198.0899999999965,Stop Loss
2025-12-10 06:53:00,2025-12-10 07:06:00,SHORT,92511.5,92627.34,-115.83999999999651,Stop Loss
2025-12-10 07:30:00,2025-12-10 07:41:00,SHORT,92514.48,92626.25,-111.77000000000407,Stop Loss
2025-12-10 07:52:00,2025-12-10 08:03:00,SHORT,92551.31,92440.14,111.16999999999825,Take Profit
2025-12-10 08:15:00,2025-12-10 08:56:00,LONG,92552.3,92724.29,171.9899999999907,Take Profit
2025-12-10 09:10:00,2025-12-10 09:41:00,SHORT,92580.67,92691.58,-110.9100000000035,Stop Loss
2025-12-10 10:20:00,2025-12-10 11:22:00,SHORT,92666.47,92490.75,175.72000000000116,Take Profit
2025-12-10 11:43:00,2025-12-10 11:47:00,LONG,92586.46,92742.76,156.29999999998836,Take Profit
2025-12-10 12:22:00,2025-12-10 12:26:00,SHORT,92757.96,92449.35,308.6100000000006,Take Profit
2025-12-10 13:10:00,2025-12-10 13:36:00,LONG,92373.38,92201.55,-171.83000000000175,Stop Loss
2025-12-10 14:33:00,2025-12-10 14:38:00,LONG,92104.95,91864.16,-240.78999999999363,Stop Loss
2025-12-10 14:59:00,2025-12-10 15:22:00,LONG,91984.33,92183.96,199.63000000000466,Take Profit
2025-12-10 15:35:00,2025-12-10 16:51:00,SHORT,92002.55,91681.34,321.2100000000064,Take Profit
2025-12-10 17:04:00,2025-12-10 17:36:00,LONG,92015.11,91637.09,-378.0200000000041,Stop Loss
2025-12-10 17:50:00,2025-12-10 18:18:00,LONG,91979.44,92411.2,431.7599999999948,Take Profit
2025-12-10 18:49:00,2025-12-10 19:21:00,SHORT,92227.27,92489.7,-262.429999999993,Stop Loss
2025-12-10 20:00:00,2025-12-10 20:22:00,SHORT,92300.24,92029.25,270.99000000000524,Take Profit
2025-12-10 20:32:00,2025-12-10 20:37:00,LONG,92486.54,92887.46,400.9200000000128,Take Profit
2025-12-10 20:55:00,2025-12-10 21:00:00,SHORT,92369.56,92918.7,-549.1399999999994,Stop Loss
2025-12-10 21:01:00,2025-12-10 21:04:00,LONG,92595.63,92031.0,-564.6300000000047,Stop Loss
2025-12-10 21:09:00,2025-12-10 22:14:00,LONG,92700.78,94254.5,1553.7200000000012,Take Profit
2025-12-10 22:49:00,2025-12-10 22:51:00,SHORT,93446.35,92695.97,750.3800000000047,Take Profit
2025-12-10 23:38:00,2025-12-10 23:42:00,LONG,92617.04,92387.11,-229.92999999999304,Stop Loss
2025-12-11 00:00:00,2025-12-11 00:09:00,SHORT,92398.38,92641.3,-242.91999999999825,Stop Loss
2025-12-11 00:14:00,2025-12-11 00:40:00,SHORT,92184.79,92455.51,-270.72000000000116,Stop Loss
2025-12-11 01:07:00,2025-12-11 01:38:00,SHORT,92343.76,91993.0,350.75999999999476,Take Profit
2025-12-11 05:26:00,2025-12-11 06:50:00,LONG,89834.52,90299.57,465.0500000000029,Take Profit
2025-12-11 07:14:00,2025-12-11 07:21:00,SHORT,90100.16,90266.42,-166.25999999999476,Stop Loss
2025-12-11 07:22:00,2025-12-11 07:41:00,LONG,90318.86,90175.76,-143.10000000000582,Stop Loss
2025-12-11 07:49:00,2025-12-11 08:20:00,LONG,90270.98,90058.19,-212.7899999999936,Stop Loss
2025-12-11 08:34:00,2025-12-11 09:27:00,LONG,90266.01,90107.38,-158.6299999999901,Stop Loss
2025-12-11 09:51:00,2025-12-11 10:09:00,LONG,90236.65,90097.3,-139.34999999999127,Stop Loss
2025-12-11 11:54:00,2025-12-11 12:03:00,SHORT,90223.74,90307.87,-84.1299999999901,Stop Loss
2025-12-11 12:17:00,2025-12-11 12:22:00,LONG,90292.57,90190.5,-102.07000000000698,Stop Loss
2025-12-11 12:52:00,2025-12-11 13:29:00,LONG,90331.73,90249.32,-82.40999999998894,Stop Loss
2025-12-11 14:22:00,2025-12-11 14:52:00,LONG,90289.65,90165.26,-124.38999999999942,Stop Loss
2025-12-11 15:39:00,2025-12-11 16:38:00,LONG,90045.96,90373.31,327.34999999999127,Take Profit
2025-12-11 16:49:00,2025-12-11 17:17:00,SHORT,89835.21,90220.67,-385.45999999999185,Stop Loss
2025-12-11 18:37:00,2025-12-11 19:26:00,LONG,89761.18,90213.32,452.140000000014,Take Profit
2025-12-11 19:53:00,2025-12-11 20:03:00,SHORT,89982.02,90139.42,-157.39999999999418,Stop Loss
2025-12-11 20:04:00,2025-12-11 20:36:00,LONG,90178.2,90582.67,404.4700000000011,Take Profit
2025-12-11 21:55:00,2025-12-11 22:08:00,SHORT,90964.76,91240.89,-276.13000000000466,Stop Loss
2025-12-11 22:10:00,2025-12-11 22:26:00,LONG,91238.28,90981.27,-257.00999999999476,Stop Loss
2025-12-11 22:33:00,2025-12-11 23:04:00,LONG,91473.73,91893.32,419.5900000000111,Take Profit
2025-12-11 23:58:00,2025-12-12 00:24:00,SHORT,92882.71,92374.98,507.7300000000105,Take Profit
2025-12-12 01:01:00,2025-12-12 02:48:00,LONG,92542.74,92222.33,-320.4100000000035,Stop Loss
2025-12-12 04:01:00,2025-12-12 04:11:00,SHORT,92004.9,92265.6,-260.70000000001164,Stop Loss
2025-12-12 04:12:00,2025-12-12 04:49:00,LONG,92339.25,92647.63,308.38000000000466,Take Profit
2025-12-12 05:14:00,2025-12-12 05:19:00,SHORT,92441.99,92206.16,235.83000000000175,Take Profit
2025-12-12 05:53:00,2025-12-12 05:55:00,LONG,92343.83,92266.45,-77.38000000000466,Stop Loss
2025-12-12 06:04:00,2025-12-12 06:13:00,LONG,92317.05,92216.6,-100.44999999999709,Stop Loss
2025-12-12 06:43:00,2025-12-12 06:51:00,LONG,92220.07,92375.78,155.70999999999185,Take Profit
2025-12-12 07:14:00,2025-12-12 07:39:00,SHORT,92191.09,92321.58,-130.49000000000524,Stop Loss
2025-12-12 07:41:00,2025-12-12 07:48:00,LONG,92317.97,92456.03,138.05999999999767,Take Profit
2025-12-12 08:36:00,2025-12-12 09:27:00,SHORT,92554.19,92385.13,169.05999999999767,Take Profit
2025-12-12 09:57:00,2025-12-12 10:07:00,LONG,92428.54,92350.37,-78.16999999999825,Stop Loss
2025-12-12 10:12:00,2025-12-12 10:20:00,LONG,92409.72,92302.55,-107.16999999999825,Stop Loss
2025-12-12 10:58:00,2025-12-12 11:29:00,LONG,92279.15,92105.93,-173.22000000000116,Stop Loss
2025-12-12 12:35:00,2025-12-12 12:49:00,SHORT,92443.58,92527.96,-84.38000000000466,Stop Loss
2025-12-12 12:51:00,2025-12-12 13:00:00,LONG,92507.74,92384.19,-123.55000000000291,Stop Loss
2025-12-12 13:02:00,2025-12-12 14:06:00,SHORT,92443.03,92250.97,192.05999999999767,Take Profit
2025-12-12 14:50:00,2025-12-12 15:18:00,LONG,92342.1,92498.67,156.56999999999243,Take Profit
2025-12-12 15:30:00,2025-12-12 16:27:00,SHORT,92289.41,92107.7,181.7100000000064,Take Profit
2025-12-12 16:35:00,2025-12-12 17:07:00,LONG,92294.7,92008.83,-285.86999999999534,Stop Loss
2025-12-12 18:27:00,2025-12-12 18:37:00,LONG,90259.94,89676.0,-583.9400000000023,Stop Loss
2025-12-12 18:53:00,2025-12-12 19:15:00,LONG,89937.99,90402.44,464.44999999999715,Take Profit
2025-12-12 19:28:00,2025-12-12 19:46:00,SHORT,89917.26,90296.64,-379.38000000000466,Stop Loss
2025-12-12 19:51:00,2025-12-12 20:12:00,SHORT,90027.83,90308.18,-280.34999999999127,Stop Loss
2025-12-12 20:58:00,2025-12-12 22:32:00,SHORT,90313.2,89966.59,346.6100000000006,Take Profit
2025-12-12 22:45:00,2025-12-13 00:13:00,LONG,90112.45,90391.05,278.6000000000058,Take Profit
2025-12-13 00:48:00,2025-12-13 01:02:00,SHORT,90259.7,90335.9,-76.19999999999709,Stop Loss
2025-12-13 01:03:00,2025-12-13 01:54:00,LONG,90351.48,90275.86,-75.61999999999534,Stop Loss
2025-12-13 02:05:00,2025-12-13 02:21:00,LONG,90413.9,90313.38,-100.51999999998952,Stop Loss
2025-12-13 02:27:00,2025-12-13 03:37:00,SHORT,90297.83,90192.08,105.75000000000001,Take Profit
2025-12-13 04:35:00,2025-12-13 04:43:00,SHORT,90224.13,90280.75,-56.61999999999534,Stop Loss
2025-12-13 04:51:00,2025-12-13 05:14:00,SHORT,90235.7,90277.37,-41.669999999998254,Stop Loss
2025-12-13 05:57:00,2025-12-13 06:21:00,SHORT,90333.25,90271.52,61.72999999999592,Take Profit
2025-12-13 06:29:00,2025-12-13 06:38:00,LONG,90316.52,90386.87,70.34999999999127,Take Profit
2025-12-13 07:20:00,2025-12-13 07:42:00,SHORT,90333.67,90275.83,57.83999999999651,Take Profit
2025-12-13 08:00:00,2025-12-13 08:18:00,LONG,90323.35,90276.13,-47.220000000001164,Stop Loss
2025-12-13 08:41:00,2025-12-13 08:54:00,LONG,90325.74,90362.79,37.04999999998836,Take Profit
2025-12-13 09:40:00,2025-12-13 10:16:00,SHORT,90347.82,90403.93,-56.10999999998603,Stop Loss
2025-12-13 10:46:00,2025-12-13 10:49:00,SHORT,90424.06,90524.61,-100.55000000000291,Stop Loss
2025-12-13 10:59:00,2025-12-13 12:34:00,SHORT,90451.79,90536.65,-84.86000000000058,Stop Loss
2025-12-13 13:09:00,2025-12-13 13:21:00,SHORT,90537.92,90460.23,77.69000000000233,Take Profit
2025-12-13 14:08:00,2025-12-13 14:17:00,LONG,90447.65,90386.94,-60.70999999999185,Stop Loss
2025-12-13 14:23:00,2025-12-13 15:20:00,SHORT,90364.34,90426.5,-62.16000000000349,Stop Loss
2025-12-13 15:25:00,2025-12-13 16:23:00,SHORT,90296.46,90136.68,159.7800000000134,Take Profit
2025-12-13 16:43:00,2025-12-13 17:47:00,LONG,90172.03,90038.35,-133.67999999999302,Stop Loss
2025-12-13 18:03:00,2025-12-13 18:22:00,LONG,90176.83,90078.0,-98.83000000000175,Stop Loss
2025-12-13 18:50:00,2025-12-13 19:03:00,LONG,90118.89,90050.99,-67.89999999999418,Stop Loss
2025-12-13 19:16:00,2025-12-13 19:23:00,LONG,90085.41,90011.31,-74.10000000000582,Stop Loss
2025-12-13 19:41:00,2025-12-13 20:14:00,LONG,90067.5,90170.75,103.25,Take Profit
2025-12-13 20:50:00,2025-12-13 21:14:00,SHORT,90134.33,90174.05,-39.720000000001164,Stop Loss
2025-12-13 21:30:00,2025-12-13 21:32:00,SHORT,90123.23,90195.84,-72.61000000000058,Stop Loss
2025-12-13 22:08:00,2025-12-13 22:32:00,SHORT,90163.57,90113.09,50.480000000010484,Take Profit
2025-12-13 22:48:00,2025-12-13 22:51:00,LONG,90179.76,90126.36,-53.399999999994186,Stop Loss
2025-12-13 22:53:00,2025-12-13 22:58:00,SHORT,90113.44,90041.49,71.94999999999709,Take Profit
2025-12-13 23:39:00,2025-12-14 02:18:00,LONG,90057.13,90276.83,219.6999999999971,Take Profit
2025-12-14 02:26:00,2025-12-14 02:32:00,SHORT,90267.73,90366.85,-99.1200000000099,Stop Loss
2025-12-14 03:01:00,2025-12-14 03:10:00,SHORT,90280.74,90346.96,-66.22000000000116,Stop Loss
2025-12-14 03:13:00,2025-12-14 03:32:00,LONG,90400.35,90335.44,-64.91000000000349,Stop Loss
2025-12-14 03:34:00,2025-12-14 04:04:00,SHORT,90277.11,90336.3,-59.19000000000233,Stop Loss
2025-12-14 04:38:00,2025-12-14 06:31:00,SHORT,90272.13,90324.81,-52.67999999999302,Stop Loss
2025-12-14 07:42:00,2025-12-14 08:18:00,LONG,90154.19,90241.28,87.08999999999651,Take Profit
2025-12-14 08:23:00,2025-12-14 08:42:00,SHORT,90135.92,90191.73,-55.80999999999767,Stop Loss
2025-12-14 08:43:00,2025-12-14 09:27:00,LONG,90173.31,90124.83,-48.479999999995925,Stop Loss
2025-12-14 09:41:00,2025-12-14 09:49:00,LONG,90143.9,90221.44,77.54000000000815,Take Profit
2025-12-14 10:30:00,2025-12-14 11:11:00,SHORT,90189.29,90089.81,99.47999999999593,Take Profit
2025-12-14 12:24:00,2025-12-14 12:30:00,LONG,90124.52,89946.51,-178.0100000000093,Stop Loss
2025-12-14 12:31:00,2025-12-14 13:04:00,SHORT,89891.15,89637.91,253.2399999999907,Take Profit
2025-12-14 14:12:00,2025-12-14 15:05:00,LONG,89392.49,89157.73,-234.7600000000093,Stop Loss
2025-12-14 15:43:00,2025-12-14 16:00:00,LONG,89283.71,89532.73,249.01999999998955,Take Profit
2025-12-14 16:18:00,2025-12-14 16:27:00,SHORT,89337.76,89223.93,113.83000000000175,Take Profit
2025-12-14 17:22:00,2025-12-14 17:27:00,LONG,89086.44,88919.65,-166.79000000000815,Stop Loss
2025-12-14 17:42:00,2025-12-14 18:22:00,LONG,89075.61,89305.39,229.77999999999886,Take Profit
2025-12-14 18:35:00,2025-12-14 19:15:00,SHORT,88996.92,88631.03,365.8899999999994,Take Profit
2025-12-14 19:53:00,2025-12-14 20:17:00,LONG,88813.12,89044.46,231.34000000001106,Take Profit
2025-12-14 20:26:00,2025-12-14 20:52:00,SHORT,88768.25,88947.84,-179.5899999999965,Stop Loss
2025-12-14 21:04:00,2025-12-14 21:15:00,SHORT,88808.04,88644.3,163.7399999999907,Take Profit
2025-12-14 22:01:00,2025-12-14 22:07:00,LONG,88679.22,88560.05,-119.16999999999827,Stop Loss
2025-12-14 22:09:00,2025-12-14 22:14:00,SHORT,88602.06,88792.98,-190.91999999999825,Stop Loss
2025-12-14 22:15:00,2025-12-14 22:55:00,LONG,88734.63,88504.84,-229.79000000000815,Stop Loss
2025-12-14 23:19:00,2025-12-14 23:30:00,LONG,88634.4,88499.16,-135.2399999999907,Stop Loss
2025-12-14 23:40:00,2025-12-14 23:42:00,LONG,88596.71,88492.02,-104.69000000000233,Stop Loss
2025-12-15 00:07:00,2025-12-15 00:18:00,LONG,88555.81,88391.14,-164.66999999999825,Stop Loss
2025-12-15 00:58:00,2025-12-15 01:03:00,LONG,88388.32,88241.41,-146.9100000000035,Stop Loss
2025-12-15 01:06:00,2025-12-15 01:32:00,SHORT,88176.19,87595.6,580.5899999999965,Take Profit
2025-12-15 01:49:00,2025-12-15 02:31:00,LONG,88184.95,88641.32,456.37000000000995,Take Profit
2025-12-15 02:39:00,2025-12-15 02:56:00,SHORT,88267.91,88477.45,-209.53999999999363,Stop Loss
2025-12-15 05:18:00,2025-12-15 05:31:00,LONG,89500.24,89302.14,-198.10000000000582,Stop Loss
2025-12-15 05:32:00,2025-12-15 06:03:00,SHORT,89253.74,89379.24,-125.50000000000001,Stop Loss
2025-12-15 06:26:00,2025-12-15 06:31:00,SHORT,89285.44,89432.44,-147.0,Stop Loss
2025-12-15 06:32:00,2025-12-15 06:51:00,LONG,89542.54,89783.14,240.60000000000582,Take Profit
2025-12-15 07:32:00,2025-12-15 08:10:00,SHORT,89620.24,89469.84,150.40000000000873,Take Profit
2025-12-15 08:25:00,2025-12-15 08:48:00,LONG,89565.34,89712.5,147.1600000000035,Take Profit
2025-12-15 09:06:00,2025-12-15 09:56:00,SHORT,89613.43,89768.92,-155.49000000000524,Stop Loss
2025-12-15 10:58:00,2025-12-15 11:02:00,SHORT,89778.16,89875.65,-97.48999999999069,Stop Loss
2025-12-15 11:03:00,2025-12-15 11:12:00,LONG,89867.57,89790.65,-76.9200000000128,Stop Loss
2025-12-15 11:17:00,2025-12-15 12:18:00,LONG,89869.1,89772.07,-97.02999999999884,Stop Loss
2025-12-15 12:30:00,2025-12-15 13:39:00,LONG,89879.0,89733.14,-145.86000000000058,Stop Loss
2025-12-15 14:25:00,2025-12-15 15:09:00,LONG,89615.65,89480.04,-135.61000000000058,Stop Loss
2025-12-15 15:47:00,2025-12-15 16:25:00,LONG,89510.35,89371.97,-138.38000000000466,Stop Loss
2025-12-15 16:39:00,2025-12-15 16:46:00,LONG,89438.86,88968.71,-470.1499999999942,Stop Loss
2025-12-15 18:05:00,2025-12-15 18:36:00,LONG,86940.8,86407.44,-533.3600000000006,Stop Loss
2025-12-15 20:13:00,2025-12-15 20:30:00,LONG,85834.59,85449.54,-385.0500000000029,Stop Loss
2025-12-15 20:44:00,2025-12-15 21:01:00,LONG,85752.48,86384.29,631.8099999999977,Take Profit
2025-12-15 21:44:00,2025-12-15 22:11:00,SHORT,86188.53,85826.51,362.0200000000041,Take Profit
2025-12-15 22:39:00,2025-12-15 22:59:00,LONG,86031.34,85779.44,-251.8999999999942,Stop Loss
2025-12-15 23:01:00,2025-12-15 23:24:00,SHORT,85757.04,85977.79,-220.75,Stop Loss
2025-12-16 00:06:00,2025-12-16 00:58:00,SHORT,86039.25,86202.96,-163.7100000000064,Stop Loss
2025-12-16 01:24:00,2025-12-16 01:34:00,SHORT,86186.17,86371.0,-184.83000000000175,Stop Loss
2025-12-16 02:13:00,2025-12-16 02:51:00,SHORT,86280.18,85935.5,344.679999999993,Take Profit
2025-12-16 03:13:00,2025-12-16 03:19:00,LONG,86103.91,85888.16,-215.75000000000003,Stop Loss
2025-12-16 04:04:00,2025-12-16 04:26:00,LONG,85896.29,86122.0,225.71000000000643,Take Profit
2025-12-16 04:53:00,2025-12-16 05:14:00,SHORT,85929.38,85715.93,213.45000000001164,Take Profit
2025-12-16 05:44:00,2025-12-16 06:36:00,LONG,85774.97,85465.9,-309.070000000007,Stop Loss
2025-12-16 06:54:00,2025-12-16 07:43:00,LONG,85718.43,86087.01,368.58000000000175,Take Profit
2025-12-16 10:08:00,2025-12-16 12:12:00,LONG,86160.94,86438.0,277.0599999999977,Take Profit
2025-12-16 14:23:00,2025-12-16 14:45:00,SHORT,87124.91,87393.48,-268.56999999999243,Stop Loss
2025-12-16 14:54:00,2025-12-16 15:25:00,SHORT,87225.44,87532.0,-306.5599999999977,Stop Loss
2025-12-16 15:35:00,2025-12-16 16:50:00,SHORT,87016.71,87708.07,-691.3600000000006,Stop Loss
2025-12-16 17:16:00,2025-12-16 17:46:00,SHORT,87085.14,87532.82,-447.68000000000757,Stop Loss
2025-12-16 18:34:00,2025-12-16 19:43:00,SHORT,87660.02,87156.89,503.1300000000047,Take Profit
2025-12-16 20:07:00,2025-12-16 20:41:00,LONG,87488.93,87887.76,398.83000000000175,Take Profit
2025-12-16 21:04:00,2025-12-16 21:51:00,SHORT,87540.23,87772.94,-232.7100000000064,Stop Loss
2025-12-16 22:14:00,2025-12-16 22:33:00,SHORT,87460.94,87641.15,-180.20999999999185,Stop Loss
2025-12-16 23:02:00,2025-12-16 23:32:00,SHORT,87610.56,87788.45,-177.88999999999942,Stop Loss
2025-12-17 00:09:00,2025-12-17 00:29:00,SHORT,87764.99,87864.45,-99.45999999999185,Stop Loss
2025-12-17 00:59:00,2025-12-17 02:13:00,SHORT,87779.84,87573.43,206.4100000000035,Take Profit
2025-12-17 02:58:00,2025-12-17 03:16:00,LONG,87533.13,87716.33,183.1999999999971,Take Profit
2025-12-17 03:42:00,2025-12-17 04:09:00,SHORT,87602.99,87386.55,216.44000000000233,Take Profit
2025-12-17 04:44:00,2025-12-17 05:36:00,LONG,87391.6,87244.69,-146.9100000000035,Stop Loss
2025-12-17 06:06:00,2025-12-17 06:15:00,LONG,87341.4,87250.13,-91.26999999998952,Stop Loss
2025-12-17 06:17:00,2025-12-17 06:20:00,SHORT,87158.64,87007.35,151.2899999999936,Take Profit
2025-12-17 07:47:00,2025-12-17 08:09:00,LONG,86605.07,86866.07,261.0,Take Profit
2025-12-17 08:42:00,2025-12-17 09:33:00,SHORT,86763.28,86911.0,-147.72000000000116,Stop Loss
2025-12-17 10:07:00,2025-12-17 10:20:00,SHORT,86871.55,86655.63,215.91999999999825,Take Profit
2025-12-17 11:12:00,2025-12-17 11:27:00,LONG,86441.69,86291.26,-150.43000000000757,Stop Loss
2025-12-17 11:43:00,2025-12-17 12:01:00,LONG,86426.04,86234.59,-191.4499999999971,Stop Loss
2025-12-17 12:09:00,2025-12-17 12:13:00,LONG,86413.77,86653.56,239.7899999999936,Take Profit
2025-12-17 12:55:00,2025-12-17 13:09:00,SHORT,86554.22,86731.3,-177.08000000000175,Stop Loss
2025-12-17 14:39:00,2025-12-17 14:44:00,SHORT,87050.79,86843.98,206.80999999999767,Take Profit
2025-12-17 15:12:00,2025-12-17 15:34:00,SHORT,87061.16,87232.91,-171.75,Stop Loss
2025-12-17 16:36:00,2025-12-17 16:52:00,SHORT,87486.72,88656.48,-1169.7599999999948,Stop Loss
2025-12-17 17:38:00,2025-12-17 17:45:00,SHORT,89398.25,88495.85,902.3999999999942,Take Profit
2025-12-17 18:55:00,2025-12-17 19:44:00,LONG,86787.62,86351.85,-435.7699999999896,Stop Loss
2025-12-17 20:07:00,2025-12-17 20:15:00,LONG,86782.85,86496.58,-286.2700000000041,Stop Loss
2025-12-17 20:22:00,2025-12-17 20:28:00,LONG,86675.99,86439.32,-236.66999999999825,Stop Loss
2025-12-17 21:24:00,2025-12-17 21:33:00,LONG,85858.58,85541.17,-317.4100000000035,Stop Loss
2025-12-17 21:41:00,2025-12-17 22:23:00,LONG,85741.83,86197.78,455.94999999999703,Take Profit
2025-12-17 22:42:00,2025-12-18 00:26:00,SHORT,86004.06,86252.0,-247.94000000000233,Stop Loss
2025-12-18 01:05:00,2025-12-18 03:08:00,SHORT,86194.27,85902.82,291.4499999999971,Take Profit
2025-12-18 03:38:00,2025-12-18 04:11:00,LONG,86076.81,86288.74,211.9300000000076,Take Profit
2025-12-18 05:04:00,2025-12-18 05:25:00,SHORT,86626.29,86346.41,279.8799999999901,Take Profit
2025-12-18 05:43:00,2025-12-18 06:03:00,LONG,86496.29,86766.36,270.070000000007,Take Profit
2025-12-18 06:51:00,2025-12-18 07:12:00,SHORT,86770.3,86624.92,145.38000000000466,Take Profit
2025-12-18 07:42:00,2025-12-18 07:45:00,LONG,86701.93,86577.65,-124.27999999999884,Stop Loss
2025-12-18 07:47:00,2025-12-18 09:00:00,SHORT,86552.06,86715.53,-163.47000000000116,Stop Loss
2025-12-18 09:42:00,2025-12-18 09:48:00,SHORT,86738.64,86817.38,-78.74000000000524,Stop Loss
2025-12-18 09:53:00,2025-12-18 10:00:00,SHORT,86744.62,86852.65,-108.02999999999885,Stop Loss
2025-12-18 10:03:00,2025-12-18 10:23:00,SHORT,86759.52,86928.51,-168.9899999999907,Stop Loss
2025-12-18 11:03:00,2025-12-18 11:23:00,SHORT,86863.17,87022.72,-159.5500000000029,Stop Loss
2025-12-18 11:25:00,2025-12-18 11:33:00,LONG,87002.34,87189.02,186.68000000000757,Take Profit
2025-12-18 12:41:00,2025-12-18 13:13:00,SHORT,87313.61,87145.82,167.7899999999936,Take Profit
2025-12-18 13:49:00,2025-12-18 14:00:00,LONG,87203.77,87328.94,125.16999999999825,Take Profit
2025-12-18 14:15:00,2025-12-18 14:31:00,SHORT,87160.6,87271.43,-110.8299999999872,Stop Loss
2025-12-18 14:32:00,2025-12-18 14:47:00,LONG,87384.09,87265.48,-118.6100000000006,Stop Loss
2025-12-18 14:50:00,2025-12-18 15:00:00,SHORT,87205.9,87382.1,-176.20000000001164,Stop Loss
2025-12-18 16:13:00,2025-12-18 17:36:00,SHORT,88361.52,88975.61,-614.0899999999965,Stop Loss
2025-12-18 18:43:00,2025-12-18 18:56:00,LONG,88246.77,87993.71,-253.05999999999767,Stop Loss
2025-12-18 19:48:00,2025-12-18 20:52:00,LONG,86463.12,85973.67,-489.44999999999715,Stop Loss
2025-12-18 22:13:00,2025-12-18 22:31:00,LONG,85172.23,84766.14,-406.08999999999656,Stop Loss
2025-12-18 22:34:00,2025-12-18 23:17:00,SHORT,84928.01,85251.62,-323.6100000000006,Stop Loss
2025-12-19 00:14:00,2025-12-19 00:30:00,SHORT,85370.38,85604.27,-233.88999999999945,Stop Loss
2025-12-19 00:31:00,2025-12-19 01:07:00,LONG,85558.86,85334.23,-224.63000000000469,Stop Loss
2025-12-19 01:12:00,2025-12-19 01:23:00,LONG,85572.75,85381.39,-191.36000000000058,Stop Loss
2025-12-19 01:38:00,2025-12-19 01:40:00,LONG,85545.36,85433.82,-111.5399999999936,Stop Loss
2025-12-19 01:41:00,2025-12-19 02:02:00,SHORT,85447.06,85583.37,-136.30999999999767,Stop Loss
2025-12-19 02:07:00,2025-12-19 02:52:00,SHORT,85425.32,85549.62,-124.29999999998836,Stop Loss
2025-12-19 03:05:00,2025-12-19 03:08:00,SHORT,85385.99,85500.35,-114.3600000000006,Stop Loss
2025-12-19 03:10:00,2025-12-19 03:22:00,LONG,85456.2,85312.41,-143.7899999999936,Stop Loss
2025-12-19 03:55:00,2025-12-19 04:01:00,LONG,85385.25,85212.72,-172.52999999999884,Stop Loss
2025-12-19 04:17:00,2025-12-19 04:29:00,LONG,85279.87,85509.2,229.33000000000177,Take Profit
2025-12-19 05:59:00,2025-12-19 06:11:00,SHORT,86886.62,87260.71,-374.09000000001106,Stop Loss
2025-12-19 06:30:00,2025-12-19 07:27:00,SHORT,87030.91,86743.87,287.04000000000815,Take Profit
2025-12-19 07:42:00,2025-12-19 07:52:00,LONG,86945.46,87189.14,243.67999999999302,Take Profit
2025-12-19 08:19:00,2025-12-19 08:22:00,SHORT,86911.86,87068.5,-156.63999999999942,Stop Loss
2025-12-19 08:42:00,2025-12-19 08:55:00,LONG,87056.37,87363.47,307.1000000000058,Take Profit
2025-12-19 09:43:00,2025-12-19 09:56:00,SHORT,87782.54,87979.96,-197.4200000000128,Stop Loss
